Green Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,C07C,C12N,D21C,B01J,C13K,B01D,C12M,C10L,C10G,C08B,C10J,C02F,C01B,C08H,A01H,C07G,C07K,A23K,A23L,C07H,D21B,G01N,A23D,B65G,C07D,C08L,C11B,C12C,C12R,C13B,F24J,A01N,A23J,A61K,B02B,B03C,B07B,B09B,B27L,B60K,B60L,C07B,C07F,C07J,C08G,C08K,C09B,C09F,C09K,
Número,62,33,28,21,15,15,14,14,13,12,11,10,8,7,7,6,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,C12N,C10L,C07C,D21C,C08H,C12M,C13K,A23L,C07H,C08B,C10J,A01H,B01J,C07G,C07K,A23K,C01B,C02F,C07B,C08L,C10G,D21B,G01N,A61K,C10B,C13B,D21H,F23D,A01G,A01N,A21D,A61P,A62D,B01D,B01F,B01L,B02C,B09B,B32B,C03B,C05D,C05G,C09K,C10C,C11C,C12C,C12G,E21B,F23C,
Número,32,18,15,13,12,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,D21C,C12N,C08H,B01J,C13K,C08B,A21D,A23L,B01D,C12M,A01H,A23K,B01L,C02F,C07D,C11B,C12C,D21B,D21F,G01N,A61F,A61K,A61L,B01F,B09B,B29C,B81C,C01B,C07C,C07G,C08G,C08L,C09J,C10B,C10J,C10L,C11C,C12S,C13D,D21H,F03G,H01M,,,,,,,,
Número,16,10,9,8,7,5,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,C12N,A21D,C13K,C08H,A23L,C08B,C08G,C12R,D21C,D21F,F23G,C02F,C05F,C07C,C07H,C08F,C08J,C10L,C11C,C12M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,15,8,4,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C07C,D21C,A23C,A23D,A61K,C07D,C08L,C09J,C11B,C12N,C12P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,2,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C07C,A23C,A23L,C07B,C07D,C12P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,A61K,C12N,C08L,C09J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,3,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C07D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,C07D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renewable Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,H01M,G06Q,G05B,H01L,H04L,G06F,F03D,H02S,G06N,F03B,H02M,C12P,C25B,B60L,H04B,G06K,C01B,B01D,H02K,B01J,G01R,C02F,C12N,F24S,C10L,H04W,F03G,C07C,H02P,F01K,G05F,F25B,F24F,F24D,C10G,B63B,C12M,F28D,G05D,A01G,F02C,H01G,H05K,G11C,F01D,G01H,H04Q,B60K,H02H,
Número,651,303,265,258,198,195,189,175,175,156,134,123,119,118,114,104,100,98,91,90,89,85,83,83,74,65,63,59,58,54,50,50,48,42,41,39,36,36,35,35,33,33,31,29,27,26,26,26,25,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,H01M,H01L,H02S,F03D,G06Q,G05B,B60L,H02M,G06F,F03B,B01D,C12P,C25B,H04L,G01R,H02K,C02F,B01J,C10L,C12N,C01B,C07C,C10G,F01K,F03G,F24S,F28D,H04W,H01G,F02C,F25B,G05F,F24F,H02P,F24D,G06N,C12M,B62D,B63B,B60K,G05D,H01F,A01G,F01D,G01N,G08B,H05B,H04B,C10B,
Número,762,403,251,242,240,215,189,168,157,155,144,135,125,122,109,107,102,97,91,87,87,76,72,69,69,62,61,61,61,59,57,55,53,52,52,49,47,43,39,39,36,34,34,32,32,32,32,32,31,30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,H01M,H01L,F03D,H02S,G06Q,F03B,H02M,G06F,C12P,G05B,C12N,C25B,H02K,B60L,B01D,G01R,B01J,C10L,F24J,C02F,C01B,G05F,H04L,F01K,C07C,F24D,F24F,C10G,F25B,H05B,H04W,F28D,H01G,B63B,G05D,F21V,F03G,H02P,F02C,H04B,F24S,G01N,A01G,C12M,F21S,E02B,C08L,F01D,C10J,
Número,759,320,243,204,203,190,177,164,163,150,138,132,124,123,122,120,105,104,98,92,91,86,80,74,73,70,65,58,57,55,55,54,53,50,48,48,47,46,44,39,34,33,33,32,32,32,31,30,30,29,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,H01M,H01L,C12P,C12N,F03D,G06Q,H02S,F03B,H02M,G05B,B60L,C25B,B01D,G06F,G01R,C02F,B01J,C10L,C01B,H02K,F24J,C07C,F01K,F03G,G05F,G09G,C12M,F28D,G02B,H04L,G05D,C10G,F02C,G01N,F24F,H04W,B63B,H01G,F21V,F25B,C08L,F01D,H02P,H04B,F24D,F24S,H02H,E02B,H05B,
Número,746,323,266,252,198,191,182,166,165,160,159,145,121,113,113,106,100,97,96,93,90,81,79,77,77,75,73,63,63,62,58,57,56,56,53,51,44,42,42,39,39,36,36,36,36,35,35,33,30,29,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,H01M,H01L,C12P,F03D,C12N,F03B,G06Q,H02M,G05B,G06F,B60L,B01J,H02S,F24J,C02F,C10L,F03G,C25B,F01K,B01D,C01B,G01R,G05F,H02K,C10G,G02B,G09G,C07C,H04L,H02P,F02C,G05D,F01D,F28D,C12M,F25B,F24F,C10J,F24D,H01F,H02H,H04W,H05B,C13K,H04B,B63B,C09K,H01G,C07D,
Número,639,324,294,266,240,189,179,174,144,139,136,131,126,122,115,114,107,105,99,98,94,94,89,87,86,81,80,73,70,70,55,54,53,52,50,44,43,42,41,40,39,36,36,36,35,35,33,31,31,30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,H01L,H01M,C12P,F03D,C12N,G06Q,F03B,H02M,G06F,G02B,C10L,B60L,C02F,F24J,F03G,G09G,B01D,B01J,C01B,F01K,C07C,C25B,C10G,G05B,H02K,G01R,G05F,H02S,C12M,F02C,G05D,H02P,H01F,H05B,G01N,F28D,H04W,C07K,F01D,F24F,B63B,E21B,H04L,E02B,F21V,F25B,E04H,H04B,C08L,
Número,651,344,294,278,265,231,220,176,169,157,133,125,124,108,108,104,104,102,102,102,98,96,94,86,85,84,80,77,77,58,56,56,55,47,46,44,40,40,38,38,38,37,37,37,36,34,34,33,32,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,H01L,F03D,H01M,C12P,C12N,G06F,F03B,G06Q,H02M,C10L,G02B,C07C,F24J,G09G,B01J,F03G,C10G,C01B,C02F,B60L,B01D,H02P,C25B,G01R,G05B,F01K,C12M,G05D,H02K,F02C,G05F,H05K,B63B,C10B,H04L,F24D,H01G,F01D,E21B,F28D,G01N,G06T,H05B,F25B,C08L,B09B,F21V,H02H,C07K,
Número,606,387,278,267,260,224,218,214,187,155,138,128,126,126,123,114,110,104,98,96,94,92,81,74,73,72,70,60,60,59,54,48,47,45,43,43,42,42,41,39,39,39,37,37,36,31,30,30,30,29,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,F03D,H01L,C12P,C12N,F03B,H01M,G06F,G06Q,C10L,F24J,F03G,G02B,C10G,H02M,B01J,C07C,B01D,B60L,C01B,C02F,H02K,G01R,G05D,C10B,C25B,C12M,F01K,H04L,H02P,G09G,G05B,F25B,E21B,A01H,H01G,B82Y,F02C,F24D,E02B,F28D,F01D,F04B,H05K,C07K,E04B,G05F,E04H,H02N,C07D,
Número,478,346,346,240,239,222,196,185,166,143,135,118,108,106,105,97,95,86,78,75,75,72,67,63,62,61,58,57,55,48,46,45,43,40,38,38,35,34,34,32,32,31,31,31,29,29,29,28,28,27,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H02J,H01L,C12P,C12N,F03D,F03B,H01M,F24J,G06F,C10L,F03G,G06Q,C07C,B01D,C01B,B01J,G02B,E21B,H02K,C02F,H02M,C25B,C12M,C10G,F01K,G05D,B60L,G09G,H04L,C07H,H02P,A01H,F24D,F02C,C07K,D21C,H02N,E02B,F25B,G01R,G05B,B05D,F02B,F28D,G05F,H05B,C08L,C10B,C23C,F02M,
Número,424,375,280,263,260,242,184,162,156,146,121,117,116,108,100,88,86,77,75,73,73,67,63,57,56,54,50,48,44,43,43,42,39,38,37,36,36,34,33,31,31,30,30,30,30,29,28,27,27,27,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H01L,C12P,F03D,F03B,C12N,H02J,C10L,F24J,G06Q,G06F,H01M,G02B,B01D,C07C,F03G,C01B,C02F,B01J,C12M,E21B,C25B,H02K,C10G,H02M,H02P,F01K,C07H,H02N,F25B,G05D,A01H,C23C,F21V,H05B,G02F,C13K,F24D,C10J,D21C,F02C,G05F,E02B,F24F,C07K,C10B,G01R,C08L,C09K,G01N,A01G,
Número,305,278,242,238,200,196,116,112,107,103,97,90,89,89,87,79,79,70,67,64,54,54,53,51,50,47,43,40,33,33,32,32,32,32,31,30,30,29,29,28,28,27,27,26,26,26,25,24,24,23,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H01L,F03D,C12P,F03B,C12N,G02B,C10L,H02J,F24J,G06Q,C07C,E21B,G06F,F03G,B01D,C01B,H01M,B01J,C02F,H02K,C10G,C12M,G01R,G02F,G09G,C25B,C07H,F01K,H02M,H02P,B60K,G05D,B05D,E02B,F24D,B81B,B81C,C07K,A01H,C23C,H02N,B60L,C10J,F01D,G05B,H05B,A01G,C07D,C11C,D21C,
Número,256,209,188,178,163,132,125,118,90,88,85,72,72,71,67,63,60,50,46,44,42,41,40,37,37,36,30,30,28,28,27,27,26,26,26,25,23,23,22,22,22,21,20,19,19,19,17,17,17,17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H01L,F03B,F03D,C12N,C12P,E21B,G06Q,G02B,C07C,H02J,F24J,C10L,C01B,B01D,H01M,C02F,G06F,F03G,B01J,C10G,C25B,H02K,C12M,H02P,F21V,F24D,A01H,B32B,C07D,H02M,B60K,B60L,G01R,G05D,C07H,C07K,F01K,G02F,H02N,B81B,F02B,F25B,A01G,E02B,F02C,F24H,B05D,C23C,C08G,B81C,
Número,197,128,124,120,118,108,100,90,75,74,69,68,60,57,56,50,50,47,45,45,44,35,32,29,26,26,23,22,21,21,20,20,20,20,19,19,19,19,19,18,18,18,17,17,16,16,15,15,14,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H01L,F03B,C12N,G02B,F03D,C12P,E21B,C01B,C10L,H01M,H02J,C02F,C25B,F24J,G09G,G02F,B01D,H02P,C07C,G06Q,B01J,C10G,C07K,F03G,G06F,A01H,F01K,B81B,F25B,H02K,H02N,C08J,C07H,F02B,B81C,C09K,F24D,C12M,F23G,G05B,H05B,A61B,F28D,H02M,B63B,B63H,C30B,F01D,G01R,H01G,
Número,92,90,83,78,77,75,57,41,37,34,32,30,30,30,30,28,27,27,26,26,24,22,20,19,19,18,18,17,16,16,16,14,13,13,12,12,12,11,11,11,11,10,10,10,9,9,9,9,9,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,G02B,B81B,G02F,G09G,C12N,F03D,H01L,F03B,C12P,E21B,G09F,C10L,F03G,C07C,C01B,G01J,H01M,H02J,B81C,C02F,G06Q,C25B,A01H,B01J,C07H,F24J,G06F,B01D,C10J,C11D,C23C,F23G,F01K,F24D,H01G,H02K,H02P,B60L,H02M,B60K,C07K,F02B,C10G,F23L,G01N,C09K,F21V,G05D,H05B,C08J,
Número,187,95,87,79,57,54,54,53,42,37,35,32,30,27,26,23,23,23,22,21,20,18,16,16,16,16,14,13,13,13,13,13,11,11,11,11,11,10,10,9,9,9,8,8,8,7,7,7,7,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,F03D,C12N,C12P,F03B,H02J,H01L,H01M,G02F,B81B,G02B,C01B,B01D,C25B,E21B,G09G,G06F,F03G,F24J,C02F,C07C,C07H,C11D,H02P,B01J,F01K,C10L,C12M,F24D,F28D,G09F,C07K,G06Q,F02C,H05B,B81C,C10G,F02G,F23G,A01H,A61L,F23J,G01R,H01G,H02H,H02M,H04N,A61N,B32B,B60H,B63H,
Número,56,54,53,45,42,41,38,32,29,27,26,25,25,23,23,22,20,19,15,15,15,15,15,14,13,12,12,12,12,12,11,11,10,10,9,9,8,8,7,7,7,7,7,7,7,7,6,6,6,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,H01M,C12P,C01B,B01D,E21B,F03B,H01L,F03D,C02F,H02J,B01J,C07H,C11D,F01K,C10L,H02P,C25B,G06F,G05B,B60L,F03G,F23G,F24J,G06Q,C10J,F28D,H04L,C07C,C12Q,G05D,F04B,F24D,H02K,H02M,A23K,B32B,C09K,E04D,F17C,F24F,F25B,H04M,H04W,A61K,A61L,B09B,B09C,B64C,C05C,
Número,41,36,34,31,29,28,28,28,23,21,17,15,13,13,13,12,12,11,11,10,9,9,9,9,9,8,8,8,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,E21B,F03D,C10G,C12N,B09C,G01V,H01M,H02J,C12P,C02F,B01D,F03B,H01L,F03G,C09K,C10L,F01K,C11D,C07H,C01B,H02P,F24J,C12M,G06F,G06Q,B09B,C25B,H02K,B01J,C07C,G05D,F02B,F02C,F25B,G05B,H02M,A21D,A23L,A61L,C11C,E02B,F23G,F24D,H04W,A01H,C23C,C30B,F02M,F24F,A23K,
Número,100,51,46,45,42,41,39,37,30,27,25,25,25,19,18,18,18,17,16,14,14,12,11,11,11,10,9,9,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,E21B,C09K,F03D,H01M,H01L,H02J,C01B,B01D,F03B,F03G,C02F,F01K,C07C,C12N,C12P,G06Q,B01J,B63B,C10L,C25B,F24D,F25B,H02K,B60K,F24F,G01N,G02F,B63H,C23C,F02C,A61M,B32B,C03C,C10G,D21C,F02B,F23G,F24J,G06F,B60L,B63J,B64C,C12M,F02M,F28D,H02P,B29C,B64G,C13K,C25C,
Número,86,65,29,25,23,23,19,17,16,16,15,15,10,10,10,10,9,9,9,9,9,9,8,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H01L,C10L,H02J,B01D,E21B,H01M,C01B,C23C,C02F,G01N,C09K,F03B,F03D,C12P,F03G,H02M,C08H,F24J,G07F,C07C,C10J,C10K,C12N,B32B,C08L,C09J,C10B,D21C,F01K,G02F,A61F,B01J,B60K,C05C,C08G,C10C,C12M,F01N,F02B,F02C,F04B,F24D,F25B,G06K,H02K,A01G,A61L,B05D,B08B,B09B,
Número,21,17,16,15,15,15,12,11,10,10,9,9,9,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H01L,B01D,C01B,H01M,F03D,C12N,C23C,F03B,F03G,C10L,C02F,C10B,C12P,B01J,F02B,F24J,H02J,C03C,C07K,C10J,C25B,E02B,F02C,F02G,F23G,G06Q,A01G,A01N,B03B,B32B,C03B,C07C,C10K,D21B,F01C,F27D,G06F,A23L,A61F,A62D,B09B,B29C,B60L,B60S,C04B,C08H,C08K,C12G,C12Q,C30B,
Número,16,14,14,14,10,9,9,9,9,8,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,H01L,C23C,C08L,C10B,B01J,C09J,H01M,C10J,C12N,F24J,H02J,B32B,B60K,C01B,C08G,C08H,C10C,C10L,C12P,F03B,F24F,G01R,B01D,B02C,C03C,C08J,C21C,C30B,F02G,F03D,F03G,F23G,F23K,G06K,G07F,A01G,B01F,B03B,B05D,B07B,B28B,B60L,B60W,B63H,C03B,C07C,C09F,C12Q,C21B,C21D,
Número,18,10,7,7,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biofuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,G05B,H04L,C10G,H04B,G06N,C07K,B01D,G06K,A01H,B01J,C07C,A01N,C02F,C12M,G01N,H01M,A61K,C11B,C12R,C01B,A01G,C12Q,A23K,B60L,C13K,F02B,C10M,C11C,B60W,C08H,C05F,C08L,C10B,A23L,C09K,C07D,F02D,C08B,F02M,C10J,H02J,A61B,C07H,A01C,B30B,D21C,F02C,
Número,343,217,154,85,82,81,81,79,78,72,69,64,64,58,49,49,49,48,40,37,34,32,31,29,29,27,27,23,23,22,22,21,21,20,20,20,19,19,18,17,16,16,15,15,14,14,12,12,12,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,C07K,B01D,A01H,C10G,B01J,C12Q,C07C,C02F,A23K,C12M,A01N,H01M,A61K,G01N,C10M,F02B,C12R,F02M,C11B,B33Y,C08L,B60L,C08H,C09K,C13K,F02D,G05B,A23L,B60W,B29C,C07H,C10B,C11D,G06Q,H04L,B22F,C10J,C11C,D21C,A01G,C07D,H02J,B60K,C07G,B02C,C05F,F01C,
Número,450,259,208,101,80,78,77,65,62,57,56,52,50,48,44,39,39,38,38,35,32,29,26,26,25,25,25,25,23,23,22,22,21,21,21,21,21,21,20,20,20,20,19,19,19,18,18,17,17,17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,C10G,C07C,C07K,A01H,B01D,B01J,C12M,A61K,C10M,C02F,A01N,C12Q,C11B,F02B,F02C,C01B,C08L,H01M,A23L,B64D,C08H,C12R,D21C,A01G,C10B,F02M,C13K,A23K,G01N,C09K,F01C,F24B,C11C,C07D,C05F,C07H,C10J,C05G,C08B,F02D,C08F,A61B,B01F,A01C,F23G,B02C,C08G,
Número,479,274,240,131,93,89,83,82,75,75,52,50,49,48,48,44,40,38,37,36,36,35,33,33,33,33,32,32,32,31,30,29,26,26,26,25,24,22,20,20,19,19,19,18,17,16,15,15,14,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,C10G,A01H,C07K,C07C,B01D,C12M,B01J,F02C,F02B,C02F,A01N,C01B,C12R,F01C,C11B,H01M,A61K,D21C,F02M,B64D,C12Q,G01N,C07D,C08L,C08H,A01G,A23K,C13K,C11C,F01D,C10J,A23L,C07H,C10B,C10K,C10M,C08F,C25B,F02D,G06Q,A01C,C07G,G06F,C08B,C05F,F23G,A01P,
